-0.754	0.633	0.173	
-0.806	0.566	0.173	
-0.852	0.493	0.173	
-0.893	0.416	0.173	
-0.925	0.337	0.173	
-0.951	0.256	0.173	
-0.970	0.171	0.173	
-0.981	0.086	0.173	
-0.985	0.001	0.173	
0.966	0.000	0.258	
0.962	0.084	0.258	
0.952	0.167	0.258	
0.933	0.249	0.258	
0.908	0.330	0.258	
0.876	0.408	0.258	
0.837	0.483	0.258	
0.792	0.553	0.258	
0.740	0.621	0.258	
0.683	0.683	0.258	
0.622	0.740	0.258	
0.555	0.791	0.258	
0.483	0.837	0.258	
0.409	0.875	0.258	
0.331	0.908	0.258	
0.251	0.933	0.258	
0.168	0.951	0.258	
0.085	0.962	0.258	
0.001	0.966	0.258	
-0.084	0.962	0.258	
-0.167	0.952	0.258	
-0.249	0.933	0.258	
-0.330	0.908	0.258	
-0.408	0.876	0.258	
-0.483	0.837	0.258	
-0.554	0.792	0.258	
-0.620	0.741	0.258	
-0.683	0.683	0.258	
-0.740	0.621	0.258	
-0.791	0.555	0.258	
-0.836	0.484	0.258	
-0.876	0.409	0.258	
-0.908	0.331	0.258	
-0.933	0.251	0.258	
-0.951	0.168	0.258	
-0.962	0.085	0.258	
-0.966	0.001	0.258	
0.940	0.000	0.342	
0.936	0.082	0.342	
0.926	0.163	0.342	
0.908	0.242	0.342	
0.883	0.321	0.342	
0.852	0.397	0.342	
0.814	0.469	0.342	
0.770	0.538	0.342	
0.720	0.604	0.342	
0.665	0.664	0.342	
0.605	0.719	0.342	
0.540	0.769	0.342	
0.470	0.814	0.342	
0.398	0.851	0.342	
0.322	0.883	0.342	
0.244	0.907	0.342	
0.163	0.925	0.342	
0.082	0.936	0.342	
0.001	0.940	0.342	
-0.082	0.936	0.342	
-0.163	0.925	0.342	
-0.243	0.908	0.342	
-0.321	0.883	0.342	
-0.397	0.852	0.342	
-0.470	0.814	0.342	
-0.538	0.770	0.342	
-0.603	0.720	0.342	
-0.664	0.665	0.342	
-0.720	0.604	0.342	
-0.769	0.540	0.342	
-0.813	0.471	0.342	
-0.852	0.397	0.342	
-0.883	0.322	0.342	
-0.908	0.244	0.342	
-0.925	0.163	0.342	
-0.936	0.082	0.342	
-0.940	0.001	0.342	
0.906	0.000	0.422	
0.903	0.079	0.422	
0.893	0.157	0.422	
0.876	0.234	0.422	
0.852	0.310	0.422	
0.822	0.383	0.422	
0.785	0.453	0.422	
0.743	0.519	0.422	
0.694	0.583	0.422	
0.641	0.641	0.422	
0.583	0.694	0.422	
0.521	0.742	0.422	
0.453	0.785	0.422	
0.383	0.821	0.422	
0.311	0.852	0.422	
0.235	0.875	0.422	
0.158	0.893	0.422	
0.079	0.903	0.422	
0.001	0.906	0.422	
-0.079	0.903	0.422	
-0.157	0.893	0.422	
-0.234	0.876	0.422	
-0.309	0.852	0.422	
-0.383	0.822	0.422	
-0.453	0.785	0.422	
-0.519	0.743	0.422	
-0.582	0.695	0.422	
-0.641	0.641	0.422	
-0.694	0.583	0.422	
-0.742	0.520	0.422	
-0.785	0.454	0.422	
-0.821	0.383	0.422	
-0.852	0.310	0.422	
-0.875	0.235	0.422	
-0.893	0.157	0.422	
-0.903	0.079	0.422	
-0.906	0.001	0.422	
0.866	0.000	0.499	
0.863	0.075	0.499	
0.853	0.150	0.499	
0.837	0.224	0.499	
0.814	0.296	0.499	
0.785	0.366	0.499	
0.751	0.433	0.499	
0.710	0.496	0.499	
0.664	0.557	0.499	
0.613	0.612	0.499	
0.557	0.663	0.499	
0.498	0.709	0.499	
0.433	0.750	0.499	
0.366	0.785	0.499	
0.297	0.814	0.499	
0.225	0.837	0.499	
0.151	0.853	0.499	
0.076	0.863	0.499	
0.001	0.866	0.499	
-0.075	0.863	0.499	
-0.150	0.853	0.499	
-0.224	0.837	0.499	
-0.296	0.814	0.499	
-0.366	0.785	0.499	
-0.433	0.750	0.499	
-0.496	0.710	0.499	
-0.556	0.664	0.499	
-0.612	0.613	0.499	
-0.663	0.557	0.499	
-0.709	0.497	0.499	
-0.750	0.434	0.499	
-0.785	0.366	0.499	
-0.814	0.297	0.499	
-0.837	0.225	0.499	
-0.853	0.150	0.499	
-0.863	0.076	0.499	
-0.866	0.001	0.499	
0.820	0.000	0.573	
0.817	0.071	0.573	
0.807	0.142	0.573	
0.792	0.212	0.573	
0.770	0.280	0.573	
0.743	0.346	0.573	
0.710	0.409	0.573	
0.672	0.470	0.573	
0.628	0.527	0.573	
0.580	0.579	0.573	
0.527	0.628	0.573	
0.471	0.671	0.573	
0.410	0.710	0.573	
0.347	0.743	0.573	
0.281	0.770	0.573	
0.213	0.792	0.573	
0.143	0.807	0.573	
0.072	0.816	0.573	
0.001	0.820	0.573	
-0.071	0.817	0.573	
-0.142	0.807	0.573	
-0.212	0.792	0.573	
-0.280	0.770	0.573	
-0.346	0.743	0.573	
-0.410	0.710	0.573	
-0.470	0.672	0.573	
-0.526	0.628	0.573	
-0.579	0.580	0.573	
-0.628	0.527	0.573	
-0.671	0.471	0.573	
-0.709	0.411	0.573	
-0.743	0.347	0.573	
-0.770	0.281	0.573	
-0.792	0.213	0.573	
-0.807	0.142	0.573	
-0.817	0.072	0.573	
-0.820	0.000	0.573	
0.766	0.000	0.643	
0.763	0.067	0.643	
0.755	0.133	0.643	
0.740	0.198	0.643	
0.720	0.262	0.643	
0.694	0.324	0.643	
0.664	0.383	0.643	
0.628	0.439	0.643	
0.587	0.492	0.643	
0.542	0.542	0.643	
0.493	0.587	0.643	
0.440	0.627	0.643	
0.383	0.663	0.643	
0.324	0.694	0.643	
0.263	0.720	0.643	
0.199	0.740	0.643	
0.133	0.754	0.643	
0.067	0.763	0.643	
0.001	0.766	0.643	
-0.067	0.763	0.643	
-0.133	0.755	0.643	
-0.198	0.740	0.643	
-0.261	0.720	0.643	
-0.324	0.694	0.643	
-0.383	0.664	0.643	
-0.439	0.628	0.643	
-0.492	0.587	0.643	
-0.542	0.542	0.643	
-0.587	0.493	0.643	
-0.627	0.440	0.643	
-0.663	0.384	0.643	
-0.694	0.324	0.643	
-0.720	0.262	0.643	
-0.740	0.199	0.643	
-0.754	0.133	0.643	
-0.763	0.067	0.643	
-0.766	0.000	0.643	
0.707	0.000	0.707	
0.705	0.061	0.707	
0.697	0.122	0.707	
0.683	0.183	0.707	
0.665	0.242	0.707	
0.641	0.299	0.707	
0.613	0.353	0.707	
0.580	0.405	0.707	
0.542	0.455	0.707	
0.500	0.500	0.707	
0.455	0.542	0.707	
0.406	0.579	0.707	
0.354	0.613	0.707	
0.299	0.641	0.707	
0.242	0.665	0.707	
0.184	0.683	0.707	
0.123	0.697	0.707	
0.062	0.705	0.707	
0.001	0.707	0.707	
-0.062	0.705	0.707	
-0.123	0.697	0.707	
-0.183	0.683	0.707	
-0.241	0.665	0.707	
-0.299	0.641	0.707	
-0.353	0.613	0.707	
-0.405	0.580	0.707	
-0.454	0.542	0.707	
-0.500	0.500	0.707	
-0.542	0.455	0.707	
-0.579	0.406	0.707	
-0.612	0.354	0.707	
-0.641	0.299	0.707	
-0.665	0.242	0.707	
-0.683	0.184	0.707	
-0.697	0.123	0.707	
-0.705	0.062	0.707	
-0.707	0.000	0.707	
0.643	0.000	0.766	
0.641	0.056	0.766	
0.634	0.111	0.766	
0.622	0.166	0.766	
0.605	0.220	0.766	
0.583	0.272	0.766	
0.557	0.321	0.766	
0.527	0.369	0.766	
0.493	0.413	0.766	
0.455	0.455	0.766	
0.414	0.493	0.766	
0.369	0.527	0.766	
0.322	0.557	0.766	
0.272	0.583	0.766	
0.220	0.604	0.766	
0.167	0.621	0.766	
0.112	0.633	0.766	
0.056	0.641	0.766	
0.001	0.643	0.766	
-0.056	0.641	0.766	
-0.111	0.634	0.766	
-0.166	0.621	0.766	
-0.219	0.605	0.766	
-0.272	0.583	0.766	
-0.321	0.557	0.766	
-0.369	0.527	0.766	
-0.413	0.493	0.766	
-0.455	0.455	0.766	
-0.493	0.414	0.766	
-0.527	0.369	0.766	
-0.557	0.322	0.766	
-0.583	0.272	0.766	
-0.604	0.220	0.766	
-0.621	0.167	0.766	
-0.634	0.112	0.766	
-0.641	0.056	0.766	
-0.643	0.000	0.766	
0.574	0.000	0.819	
0.572	0.050	0.819	
0.566	0.099	0.819	
0.555	0.148	0.819	
0.540	0.196	0.819	
0.521	0.243	0.819	
0.498	0.287	0.819	
0.471	0.329	0.819	
0.440	0.369	0.819	
0.406	0.406	0.819	
0.369	0.440	0.819	
0.330	0.470	0.819	
0.287	0.497	0.819	
0.243	0.520	0.819	
0.197	0.540	0.819	
0.149	0.555	0.819	
0.100	0.566	0.819	
0.050	0.572	0.819	
0.000	0.574	0.819	
-0.050	0.572	0.819	
-0.100	0.566	0.819	
-0.148	0.555	0.819	
-0.196	0.540	0.819	
-0.243	0.521	0.819	
-0.287	0.498	0.819	
-0.329	0.471	0.819	
-0.369	0.440	0.819	
-0.406	0.406	0.819	
-0.440	0.369	0.819	
-0.470	0.330	0.819	
-0.497	0.288	0.819	
-0.520	0.243	0.819	
-0.540	0.197	0.819	
-0.555	0.149	0.819	
-0.566	0.100	0.819	
-0.572	0.050	0.819	
-0.574	0.000	0.819	
0.500	0.000	0.866	
0.498	0.043	0.866	
0.493	0.087	0.866	
0.483	0.129	0.866	
0.470	0.171	0.866	
0.453	0.211	0.866	
0.433	0.250	0.866	
0.410	0.287	0.866	
0.383	0.321	0.866	
0.354	0.354	0.866	
0.322	0.383	0.866	
0.287	0.409	0.866	
0.250	0.433	0.866	
0.212	0.453	0.866	
0.171	0.470	0.866	
0.130	0.483	0.866	
0.087	0.493	0.866	
0.044	0.498	0.866	
0.000	0.500	0.866	
-0.044	0.498	0.866	
-0.087	0.493	0.866	
-0.129	0.483	0.866	
-0.171	0.470	0.866	
-0.211	0.453	0.866	
-0.250	0.433	0.866	
-0.287	0.410	0.866	
-0.321	0.383	0.866	
-0.354	0.354	0.866	
-0.383	0.322	0.866	
-0.410	0.287	0.866	
-0.433	0.251	0.866	
-0.453	0.211	0.866	
-0.470	0.171	0.866	
-0.483	0.130	0.866	
-0.493	0.087	0.866	
-0.498	0.044	0.866	
-0.500	0.000	0.866	
0.423	0.000	0.906	
0.421	0.037	0.906	
0.417	0.073	0.906	
0.409	0.109	0.906	
0.398	0.145	0.906	
0.383	0.179	0.906	
0.366	0.211	0.906	
0.347	0.242	0.906	
0.324	0.272	0.906	
0.299	0.299	0.906	
0.272	0.324	0.906	
0.243	0.346	0.906	
0.212	0.366	0.906	
0.179	0.383	0.906	
0.145	0.397	0.906	
0.110	0.409	0.906	
0.074	0.417	0.906	
0.037	0.421	0.906	
0.000	0.423	0.906	
-0.037	0.421	0.906	
-0.073	0.417	0.906	
-0.109	0.409	0.906	
-0.144	0.398	0.906	
-0.179	0.383	0.906	
-0.211	0.366	0.906	
-0.242	0.347	0.906	
-0.272	0.324	0.906	
-0.299	0.299	0.906	
-0.324	0.272	0.906	
-0.346	0.243	0.906	
-0.366	0.212	0.906	
-0.383	0.179	0.906	
-0.397	0.145	0.906	
-0.409	0.110	0.906	
-0.417	0.073	0.906	
-0.421	0.037	0.906	
-0.423	0.000	0.906	
0.343	0.000	0.939	
0.341	0.030	0.939	
0.338	0.059	0.939	
0.331	0.088	0.939	
0.322	0.117	0.939	
0.311	0.145	0.939	
0.297	0.171	0.939	
0.281	0.196	0.939	
0.263	0.220	0.939	
0.242	0.242	0.939	
0.220	0.262	0.939	
0.197	0.281	0.939	
0.171	0.297	0.939	
0.145	0.311	0.939	
0.117	0.322	0.939	
0.089	0.331	0.939	
0.060	0.337	0.939	
0.030	0.341	0.939	
0.000	0.343	0.939	
-0.030	0.341	0.939	
-0.059	0.338	0.939	
-0.089	0.331	0.939	
-0.117	0.322	0.939	
-0.145	0.311	0.939	
-0.171	0.297	0.939	
-0.196	0.281	0.939	
-0.220	0.263	0.939	
-0.242	0.242	0.939	
-0.262	0.220	0.939	
-0.281	0.197	0.939	
-0.297	0.172	0.939	
-0.311	0.145	0.939	
-0.322	0.117	0.939	
-0.331	0.089	0.939	
-0.337	0.060	0.939	
-0.341	0.030	0.939	
-0.343	0.000	0.939	
0.260	0.000	0.966	
0.259	0.023	0.966	
0.256	0.045	0.966	
0.251	0.067	0.966	
0.244	0.089	0.966	
0.235	0.110	0.966	
0.225	0.130	0.966	
0.213	0.149	0.966	
0.199	0.167	0.966	
0.184	0.184	0.966	
0.167	0.199	0.966	
0.149	0.213	0.966	
0.130	0.225	0.966	
0.110	0.235	0.966	
0.089	0.244	0.966	
0.067	0.251	0.966	
0.045	0.256	0.966	
0.023	0.259	0.966	
0.000	0.260	0.966	
-0.023	0.259	0.966	
-0.045	0.256	0.966	
-0.067	0.251	0.966	
-0.089	0.244	0.966	
-0.110	0.235	0.966	
-0.130	0.225	0.966	
-0.149	0.213	0.966	
-0.167	0.199	0.966	
-0.184	0.184	0.966	
-0.199	0.167	0.966	
-0.213	0.149	0.966	
-0.225	0.130	0.966	
-0.235	0.110	0.966	
-0.244	0.089	0.966	
-0.251	0.067	0.966	
-0.256	0.045	0.966	
-0.259	0.023	0.966	
-0.260	0.000	0.966	
0.174	0.000	0.985	
0.173	0.015	0.985	
0.171	0.030	0.985	
0.168	0.045	0.985	
0.163	0.059	0.985	
0.158	0.073	0.985	
0.151	0.087	0.985	
0.143	0.100	0.985	
0.133	0.112	0.985	
0.123	0.123	0.985	
0.112	0.133	0.985	
0.100	0.142	0.985	
0.087	0.151	0.985	
0.074	0.158	0.985	
0.060	0.163	0.985	
0.045	0.168	0.985	
0.030	0.171	0.985	
0.015	0.173	0.985	
0.000	0.174	0.985	
-0.015	0.173	0.985	
-0.030	0.171	0.985	
-0.045	0.168	0.985	
-0.059	0.163	0.985	
-0.073	0.158	0.985	
-0.087	0.151	0.985	
-0.100	0.143	0.985	
-0.112	0.133	0.985	
-0.123	0.123	0.985	
-0.133	0.112	0.985	
-0.142	0.100	0.985	
-0.151	0.087	0.985	
-0.158	0.074	0.985	
-0.163	0.060	0.985	
-0.168	0.045	0.985	
-0.171	0.030	0.985	
-0.173	0.015	0.985	
-0.174	0.000	0.985	
0.088	0.000	0.996	
0.087	0.008	0.996	
0.086	0.015	0.996	
0.085	0.023	0.996	
0.082	0.030	0.996	
0.079	0.037	0.996	
0.076	0.044	0.996	
0.072	0.050	0.996	
0.067	0.056	0.996	
0.062	0.062	0.996	
0.056	0.067	0.996	
0.050	0.072	0.996	
0.044	0.076	0.996	
0.037	0.079	0.996	
0.030	0.082	0.996	
0.023	0.085	0.996	
0.015	0.086	0.996	
0.008	0.087	0.996	
0.000	0.088	0.996	
-0.008	0.087	0.996	
-0.015	0.086	0.996	
-0.023	0.085	0.996	
-0.030	0.082	0.996	
-0.037	0.079	0.996	
-0.044	0.076	0.996	
-0.050	0.072	0.996	
-0.056	0.067	0.996	
-0.062	0.062	0.996	
-0.067	0.056	0.996	
-0.072	0.050	0.996	
-0.076	0.044	0.996	
-0.079	0.037	0.996	
-0.082	0.030	0.996	
-0.085	0.023	0.996	
-0.086	0.015	0.996	
-0.087	0.008	0.996	
-0.088	0.000	0.996	
0.001	0.000	1.000	
0.001	0.000	1.000	
0.001	0.000	1.000	
0.001	0.000	1.000	
0.001	0.000	1.000	
0.001	0.000	1.000	
0.001	0.000	1.000	
0.001	0.000	1.000	
0.001	0.001	1.000	
0.001	0.001	1.000	
0.001	0.001	1.000	
0.000	0.001	1.000	
0.000	0.001	1.000	
0.000	0.001	1.000	
0.000	0.001	1.000	
0.000	0.001	1.000	
0.000	0.001	1.000	
0.000	0.001	1.000	
0.000	0.001	1.000	
-0.000	0.001	1.000	
-0.000	0.001	1.000	
-0.000	0.001	1.000	
-0.000	0.001	1.000	
-0.000	0.001	1.000	
-0.000	0.001	1.000	
-0.000	0.001	1.000	
-0.001	0.001	1.000	
-0.001	0.001	1.000	
-0.001	0.001	1.000	
-0.001	0.000	1.000	
-0.001	0.000	1.000	
-0.001	0.000	1.000	
-0.001	0.000	1.000	
-0.001	0.000	1.000	
-0.001	0.000	1.000	
-0.001	0.000	1.000	
-0.001	0.000	1.000	
